timestamp,best_edges,instances,total_crashes,total_hangs,plateau_secs
1788430154,5883,6,0,343,9941
1788430214,5883,6,0,343,10001
1788430275,5883,6,0,343,10062
1788430335,5883,6,0,343,10122
1788430396,5883,6,0,343,10183
1788430457,5883,6,0,343,10244
1788430517,5883,6,0,343,10304
1788430578,5883,6,0,343,10365
1788430638,5883,6,0,343,10425
1788430698,5883,6,0,343,10485
1788430759,5883,6,0,343,10546
1788430820,5883,6,0,343,10607
1788430880,5883,6,0,343,10667
1788430941,5883,6,0,343,10728
1788431001,5883,6,0,343,10788
1788431062,5883,6,0,343,10849
1788431123,5883,6,0,343,10910
1788431183,5883,6,0,343,10970
1788431244,5883,6,0,343,11031
1788431304,5883,6,0,343,11091
1788431365,5883,6,0,343,11152
1788431425,5883,6,0,343,11212
1788431486,5883,6,0,343,11273
1788431547,5883,6,0,343,11334
1788431607,5883,6,0,343,11394
1788431667,5883,6,0,343,11454
1788431728,5883,6,0,343,11515
1788431788,5883,6,0,344,11575
1788431849,5883,6,0,344,11636
1788431909,5883,6,0,344,11696
1788431970,5883,6,0,344,11757
1788432030,5883,6,0,344,11817
1788432091,5883,6,0,344,11878
1788432151,5883,6,0,344,11938
1788432212,5883,6,0,344,11999
1788432272,5883,6,0,344,12059
1788432333,5883,6,0,344,12120
1788432393,5883,6,0,344,12180
1788432454,5883,6,0,344,12241
1788432514,5883,6,0,344,12301
1788432575,5883,6,0,344,12362
1788432635,5883,6,0,344,12422
1788432696,5883,6,0,344,12482
1788432756,5883,6,0,344,12543
1788432816,5883,6,0,344,12603
1788432877,5883,6,0,344,12664
1788432937,5883,6,0,344,12724
1788432998,5883,6,0,344,12785
1788433058,5883,6,0,344,12845
1788433119,5883,6,0,344,12905
1788433179,5883,6,0,344,12966
1788433239,5883,6,0,344,13026
1788433300,5883,6,0,344,13087
1788433360,5883,6,0,344,13147
1788433421,5883,6,0,344,13208
1788433481,5883,6,0,344,13268
1788433542,5883,6,0,344,13329
1788433603,5883,6,0,344,13390
1788433663,5883,6,0,345,13450
1788433724,5883,6,0,345,13511
1788433784,5883,6,0,345,13571
1788433845,5883,6,0,345,13632
1788433905,5883,6,0,345,13692
1788433966,5883,6,0,345,13753
1788434026,5883,6,0,345,13813
1788434087,5883,6,0,345,13874
1788434148,5883,6,0,345,13935
1788434208,5883,6,0,345,13995
1788434269,5883,6,0,345,14056
1788434330,5883,6,0,345,14117
1788434390,5883,6,0,345,14177
1788434451,5883,6,0,345,14238
1788434511,5883,6,0,345,14298
1788434572,5883,6,0,345,14359
1788434632,5883,6,0,345,14419
1788434693,5883,6,0,345,14479
1788434753,5883,6,0,345,14540
1788434813,5883,6,0,345,14600
1788434874,5883,6,0,345,14661
1788434934,5883,6,0,345,14721
1788434995,5883,6,0,345,14782
1788435055,5883,6,0,345,14842
1788435116,5883,6,0,345,14903
1788435176,5883,6,0,345,14963
1788435236,5883,6,0,345,15023
1788435297,5883,6,0,345,15084
1788435358,5883,6,0,345,15145
1788435418,5883,6,0,345,15205
1788435479,5883,6,0,345,15266
1788435539,5883,6,0,345,15326
1788435600,5883,6,0,345,15387
1788435660,5883,6,0,345,15447
1788435720,5883,6,0,345,15507
1788435781,5883,6,0,345,15568
1788435841,5883,6,0,345,15628
1788435902,5883,6,0,345,15689
1788435962,5883,6,0,345,15749
1788436023,5883,6,0,345,15810
1788436083,5883,6,0,345,15870
1788436144,5883,6,0,345,15931
1788436204,5883,6,0,345,15991
1788436264,5883,6,0,345,16051
1788436325,5883,6,0,345,16112
1788436385,5883,6,0,345,16172
1788436446,5883,6,0,345,16233
1788436506,5883,6,0,345,16293
1788436566,5883,6,0,345,16353
1788436627,5883,6,0,345,16414
1788436687,5883,6,0,345,16474
1788436748,5883,6,0,345,16535
1788436808,5883,6,0,345,16595
1788436869,5883,6,0,345,16656
1788436929,5883,6,0,345,16716
1788436990,5883,6,0,345,16777
1788437050,5883,6,0,345,16837
1788437111,5883,6,0,345,16898
1788437171,5883,6,0,345,16958
1788437232,5883,6,0,345,17019
1788437292,5883,6,0,345,17079
1788437353,5883,6,0,345,17140
1788437413,5883,6,0,345,17200
1788437474,5883,6,0,345,17261
1788437534,5883,6,0,345,17321
1788437595,5883,6,0,345,17382
1788437655,5883,6,0,345,17442
1788437716,5883,6,0,345,17503
1788437776,5883,6,0,345,17563
1788437837,5883,6,0,345,17624
1788437898,5883,6,0,345,17684
1788437958,5883,6,0,345,17745
1788438018,5883,6,0,345,17805
1788438079,5883,6,0,345,17866
1788438139,5883,6,0,345,17926
1788438200,5883,6,0,345,17987
1788438260,5883,6,0,345,18047
1788438321,5883,6,0,345,18108
1788438381,5883,6,0,345,18168
1788438442,5883,6,0,345,18229
1788438502,5883,6,0,345,18289
1788438562,5883,6,0,345,18349
1788438623,5883,6,0,345,18410
1788438683,5883,6,0,345,18470
1788438744,5883,6,0,345,18531
1788438805,5883,6,0,345,18592
1788438865,5883,6,0,345,18652
1788438926,5883,6,0,345,18713
1788438986,5883,6,0,345,18773
1788439047,5883,6,0,345,18834
1788439107,5883,6,0,345,18894
1788439167,5883,6,0,345,18954
1788439229,5883,6,0,345,19016
1788439291,5883,6,0,345,19078
1788439351,5883,6,0,345,19138
1788439412,5883,6,0,345,19199
1788439472,5883,6,0,345,19259
1788439533,5883,6,0,345,19320
1788439593,5883,6,0,345,19380
1788439654,5883,6,0,345,19441
1788439714,5883,6,0,345,19501
1788439775,5883,6,0,345,19562
1788439835,5883,6,0,345,19622
1788439895,5883,6,0,345,19682
1788439956,5883,6,0,345,19743
1788440016,5883,6,0,345,19803
1788440077,5883,6,0,345,19864
1788440137,5883,6,0,345,19924
1788440198,5883,6,0,345,19985
1788440258,5883,6,0,345,20045
1788440319,5883,6,0,345,20105
1788440379,5883,6,0,345,20166
1788440439,5883,6,0,345,20226
1788440500,5883,6,0,345,20287
1788440560,5883,6,0,345,20347
