timestamp,best_edges,instances,total_crashes,total_hangs,plateau_secs
1788797555,1725,5,0,0,8467
1788797615,1725,5,0,0,8527
1788797675,1725,5,0,0,8587
1788797735,1725,5,0,0,8647
1788797795,1725,5,0,0,8707
1788797855,1725,5,0,0,8767
1788797915,1725,5,0,0,8827
1788797975,1725,5,0,0,8887
1788798035,1725,5,0,0,8947
1788798095,1725,5,0,0,9007
1788798155,1725,5,0,0,9067
1788798216,1725,5,0,0,9128
1788798276,1725,5,0,0,9188
1788798336,1725,5,0,0,9248
1788798396,1725,5,0,0,9308
1788798457,1725,5,0,0,9369
1788798517,1725,5,0,0,9429
1788798577,1725,5,0,0,9489
1788798637,1725,5,0,0,9549
1788798698,1725,5,0,0,9610
1788798758,1725,5,0,0,9670
1788798818,1725,5,0,0,9730
1788798878,1725,5,0,0,9790
1788798938,1725,5,0,0,9850
1788798998,1725,5,0,0,9910
1788799058,1725,5,0,0,9970
1788799118,1725,5,0,0,10030
1788799178,1725,5,0,0,10090
1788799238,1725,5,0,0,10150
1788799298,1725,5,0,0,10210
1788799358,1725,5,0,0,10270
1788799418,1725,5,0,0,10330
1788799478,1725,5,0,0,10390
1788799538,1725,5,0,0,10450
1788799598,1725,5,0,0,10510
1788799658,1725,5,0,0,10570
1788799719,1725,5,0,0,10631
1788799779,1725,5,0,0,10691
1788799840,1725,5,0,0,10752
1788799900,1725,5,0,0,10812
1788799960,1725,5,0,0,10872
1788800020,1725,5,0,0,10932
1788800080,1725,5,0,0,10992
1788800140,1725,5,0,0,11052
1788800200,1725,5,0,0,11112
1788800260,1725,5,0,0,11172
1788800320,1725,5,0,0,11232
1788800380,1725,5,0,0,11292
1788800440,1725,5,0,0,11352
1788800500,1725,5,0,0,11412
1788800560,1725,5,0,0,11472
1788800620,1725,5,0,0,11532
1788800680,1725,5,0,0,11592
1788800740,1725,5,0,0,11652
1788800800,1725,5,0,0,11712
1788800860,1725,5,0,0,11772
1788800920,1725,5,0,0,11832
1788800980,1725,5,0,0,11892
1788801040,1725,5,0,0,11952
1788801100,1725,5,0,0,12012
1788801160,1725,5,0,0,12072
1788801220,1725,5,0,0,12132
1788801280,1725,5,0,0,12192
1788801340,1725,5,0,0,12252
1788801400,1725,5,0,0,12312
1788801460,1725,5,0,0,12372
1788801520,1725,5,0,0,12432
1788801580,1725,5,0,0,12492
1788801640,1725,5,0,0,12552
1788801700,1725,5,0,0,12612
1788801760,1725,5,0,0,12672
1788801820,1725,5,0,0,12732
1788801880,1725,5,0,0,12792
1788801940,1725,5,0,0,12852
1788802000,1725,5,0,0,12912
1788802060,1725,5,0,0,12972
1788802120,1725,5,0,0,13032
1788802180,1725,5,0,0,13092
1788802241,1725,5,0,0,13153
