timestamp,best_edges,instances,total_crashes,total_hangs,plateau_secs
1787398073,4458,6,0,170,180
1787398133,4458,6,0,170,240
1787398193,4458,6,0,170,300
1787398254,4458,6,0,170,360
1787398314,4458,6,0,170,420
1787398374,4458,6,0,170,480
1787398434,4458,6,0,170,540
1787398494,4458,6,0,170,601
1787398554,4458,6,0,170,661
1787398614,4458,6,0,170,721
1787398674,4458,6,0,170,781
1787398734,4458,6,0,170,841
1787398794,4458,6,0,170,901
1787398855,4458,6,0,170,961
1787398915,4458,6,0,170,1021
1787398975,4458,6,0,170,1081
1787399035,4458,6,0,170,1141
1787399095,4458,6,0,170,1201
1787399155,4458,6,0,170,1262
1787399215,4458,6,0,170,1322
1787399275,4458,6,0,170,1382
1787399335,4458,6,0,170,1442
1787399395,4458,6,0,170,1502
1787399456,4458,6,0,170,1562
1787399516,4458,6,0,170,1622
1787399576,4458,6,0,170,1682
1787399636,4458,6,0,170,1742
1787399696,4458,6,0,170,1802
1787399756,4458,6,0,170,1863
1787399816,4458,6,0,170,1923
1787399876,4458,6,0,170,1983
1787399936,4458,6,0,170,2043
1787399996,4458,6,0,170,2103
1787400056,4458,6,0,170,2163
1787400117,4458,6,0,170,2223
1787400177,4458,6,0,170,2283
1787400237,4458,6,0,170,2343
1787400297,4458,6,0,170,2403
1787400357,4458,6,0,170,2463
1787400417,4458,6,0,170,2524
1787400477,4458,6,0,170,2584
1787400537,4458,6,0,170,2644
1787400597,4458,6,0,170,2704
1787400657,4458,6,0,170,2764
1787400718,4458,6,0,170,2824
1787400778,4458,6,0,170,2884
1787400838,4458,6,0,170,2944
1787400898,4458,6,0,170,3004
1787400958,4458,6,0,170,3064
1787401018,4458,6,0,170,3125
1787401078,4458,6,0,170,3185
1787401138,4458,6,0,170,3245
1787401198,4458,6,0,170,3305
1787401258,4458,6,0,170,3365
1787401318,4458,6,0,170,3425
1787401378,4458,6,0,170,3485
1787401439,4458,6,0,170,3545
1787401499,4458,6,0,170,3605
1787401559,4458,6,0,170,3665
1787401619,4458,6,0,170,3725
1787401679,4458,6,0,170,3785
1787401739,4458,6,0,170,3846
1787401799,4458,6,0,170,3906
1787401859,4458,6,0,170,3966
1787401919,4458,6,0,170,4026
1787401979,4458,6,0,170,4086
1787402040,4458,6,0,170,4146
1787402100,4458,6,0,170,4206
1787402160,4458,6,0,170,4266
1787402220,4458,6,0,170,4326
1787402280,4458,6,0,170,4387
1787402340,4458,6,0,170,4447
1787402400,4458,6,0,170,4507
1787402460,4458,6,0,170,4567
1787402520,4458,6,0,170,4627
1787402581,4458,6,0,170,4687
1787402641,4458,6,0,170,4747
1787402701,4458,6,0,170,4807
1787402761,4458,6,0,170,4867
1787402821,4458,6,0,170,4927
1787402881,4458,6,0,170,4988
1787402941,4458,6,0,170,5048
1787403001,4458,6,0,170,5108
1787403061,4458,6,0,170,5168
